id,text,lang
1495561449393041417,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495561449694896128,rt @peterpham: oh i can't wait..we all know what it's gonna say right?,en
1495561449867034635,rt @arieella_: and joe biden sent them 4 covid tests lmfaoooooooo,en
1495561450001256453,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561450966118400,"- exhibit c always somewhere except where is needed, welding...- exhibit d still dealing with covid party ""scandal… https://t.co/rtvocfnivn",en
1495561451657826304,"protesters are putting waste, including from portaloos, directly into street drains.",en
1495561451867672584,"rt @aghuff: #nih does not have the right to redact anything from publicly funded, non-classified, #research and development. for all the…",en
1495561451901181959,the covid-19 come from fort detrick and they've been trying to cover up the truth. that's terrible! #covid-19 https://t.co/cuxzks8uoo,en
1495561451485872131,percent of covid deaths among fully vaccinated people by monthdata sources:cdc: https://t.co/wwgk97c85jca:… https://t.co/l6ncvggzzw,en
1495561452517834753,rt @abraarkaran: 1/ unmasked exposures &amp; long covid 🧵there is potentially a relationship between inoculum dose (amount of virus you are e…,en
1495561453004156929,"rt @buperac: 16 deaths in all of canada yesterday. 38 million people lived, 16 people died with covid. but if you say anything you are a…",en
1495561453226831873,rt @canceraustralia: are you a person with cancer from a culturally and linguistically diverse background? get the facts about the covid-19…,en
1495561453364989953,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495561454564556803,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561454669660161,rt @drmusanordin: prn sabah was a super spreadercovid went crazy in 2020 october🇲🇾 had highest cases &amp; death numbersit was like cold blo…,en
1495561455512743936,"rt @impolitics: the associated press: ""people with covid-19 won’t be legally required to self-isolate in england starting in the coming wee…",en
1495561455491555328,rt @choo_ek: i’m sure we’ll hear that 1 million us deaths from covid was inevitable and that we couldn’t have been expected to do much diff…,en
1495561456443658242,rt @chrisshipitv: here is the short statement from buckingham palace in full about the queen getting covid.both prince charles and camilla…,en
1495561457601241089,"rt @decolonialatlas: today, less than 2% of farmland is black-owned, and the wealth gap between median white and black families is 13:1.t…",en
1495561457915805702,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561458389852162,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561458784026624,rt @aginnt: germany is over covid mandates. https://t.co/j35dahcmyt,en
1495561459169964033,data sourcescdc: https://t.co/wwgk97tjujal: https://t.co/it2rfi8yjw (not working)ak: https://t.co/ktvqllcf0f… https://t.co/vckvtzpwhk,en
1495561459409068033,"rt @fox2news: and the bill also included, ""a $375 covid charge,"" she said. ""five hundred some dollars for storage, $2,100 to hook it up.""…",en
1495561459895619592,rt @gavmacn: “queen tests positive for covid” prince charles: https://t.co/bm8qi9rcxp,en
1495561459518083074,"as of 4pm today, cambridge is reporting:17 newly reported covid-19 cases.0 newly reported covid-19 deaths.33.6 c… https://t.co/wn99b5ojz4",en
1495561460264706048,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495561460625383424,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561460377919489,monday's front pages are dominated by the news that the monarch has tested positive for coronavirus. https://t.co/pc6lnndckd,en
1495561460587630593,rt @dnswilson: police in paris have joined the march against covid mandates.,en
1495561460642357248,https://t.co/iugh1dhydw corporate vaccine mandates and vaccine passports — brought to you by blackrock and vanguar… https://t.co/lvfnmletb0,en
1495561460725936130,"co: https://t.co/stlcbj6cgy (no longer provides total deaths, only death rate)ct: https://t.co/cpmec0oxs9de:… https://t.co/gqp2cdpqjm",en
1495561461510414338,wsj woulda been banned from twitter if this was put out even 3 months ago https://t.co/il4kaggz3p,en
1495561461883674629,if people are now allowed to knowingly spread covid - what do people on immunosuppressive drugs do? stay indoors permantly or die?,en
1495561463406104576,mn: https://t.co/qpzwvlii4dms: https://t.co/vrtoyfaerr (no longer shows deaths)mo: https://t.co/aizmjzylqpmt:… https://t.co/miqoqqb5qc,en
1495561463699996672,rt @dramarmoh: all i see are covid-19 accelerating events organised by &amp; attended by people who should know better.please respect your he…,en
1495561464861519872,@ifightpoverty1 @markgerretsen he had covid,en
1495561464903778306,"rt @kathyhunt43: so it is true, the ottawa police do not have to be vaccinated, yet they are arresting and beating up truckers and their su…",en
1495561464605601792,nj: https://t.co/xliz6eibtkhttps://t.co/boyz72bqwhnm: https://t.co/wttm4rj0a8ny: https://t.co/wzjak11mytnyc… https://t.co/abo501xnne,en
1495561464962338822,rt @sean_m_flannery: an under-discussed effect of covid is how we kind of lost casual friends. the incidental buddies you ran into at a bbq…,en
1495561465176154114,"remeber when it was normal — nay, expected! — to just go about your daily business in the world with a hacking coug… https://t.co/hgziyxecti",en
1495561465822068737,"rt @japantimes: a tendency of reduced brain function has been seen in many patients who have covid-19 aftereffects, scientists have found.…",en
1495561466442760193,ok: https://t.co/mdtsyiugw9 (deaths not included in recent reports)or: https://t.co/xeqbuugeplpa:… https://t.co/hpm4xmy1sy,en
1495561466576977921,#covid19 #update:  what is the chance that #queenelizabeth ii &amp; #justinbieber get covid at the same time?  it happe… https://t.co/9lgdwlvj9v,en
1495561467495600133,"rt @seeing2020movie: this weekend we had the pleasure of attending the global covid summit in boise, idaho. thank you to all the wonderful…",en
1495561467457724425,"rt @cryplert: @can_unity in 2018, the wef developed a digital travel passport “known digital traveler identity” that “could expand” accordi…",en
1495561467734544391,tn: https://t.co/1ipjvzpkq3tx: https://t.co/q16dukhpcq (link not working)https://t.co/dun7cymypl (reports rates… https://t.co/fzvgta9a5k,en
1495561467877543939,@l1vingashlar @sanctitus @larry_d0g no. we don't. because the hysterical cricket score (which are the deaths report… https://t.co/wmquftypjr,en
1495561468271788032,rt @jj_talking: @cltrwarresource “military-grade psychological operation” over the past 2 years🤔beware of the 77th brigadecovid vaccines…,en
1495561469077106689,"#covid19 the core content of the paper is roughly divided into four points. first, the fort detrick lab in the uni… https://t.co/wv5pq9e8tg",en
1495561469353730050,"rt @tiannathewriter: where the fuck are you guys buying these phds? covid or no covid, 90+mph winds kill people. and people died yesterday…",en
1495561469722824708,"@nathanmackbrown very much so, especially if the masks are of the type that provides protection to both others and… https://t.co/b7hnlnfdfo",en
1495561470842576896,"rt @time: covid-19 vaccination during pregnancy provides strong protection for both mother and baby, new data from the cdc suggest https://…",en
1495561470658154496,"deep polarization is paralyzing governance and thwarting democracy's ability to deliver, which drives people into t… https://t.co/wymj3cqpi8",en
1495561471832784896,"rt @farradiana_: my dad tested positive covid today. he had fever since monday, which at that time, tested negative, but proceed to self qu…",en
1495561472474234882,@dustymojave @jimmyotx @martymakary @chiproytx actually no. problems after covid are much more common. ones after t… https://t.co/w1orm7wir3,en
1495561473052987392,rt @obseyx: reminder that sonia sodha's response to the lancet issuing an editorial condemning the govt's covid response was to try and dis…,en
1495561474403667973,@sarahbeth345 yep. the saying that covid has shown us who people “really” are is quite true.,en
1495561474927906818,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495561475271933953,"rt @lauramiers: we hear a lot about all the tools we have to coexist with covid. well, i’ve had longcovid for over 2 years now, &amp; the only…",en
